id_videojuego,id_venta,ventas_na,ventas_eu,ventas_jp,otras_ventas,ventas_globales
599,699,1.5,0,0,0.11,1.61
600,700,0.79,0.68,0.01,0.13,1.61
601,701,0.95,0.48,0.01,0.15,1.6
602,702,0.4,0.99,0,0.22,1.6
603,703,0.71,0.69,0.02,0.18,1.6
604,704,0.19,0.02,1.36,0.02,1.6
605,705,0.58,0.74,0.02,0.26,1.6
606,706,0.01,1.58,0,0,1.59
607,707,0.58,0.46,0.34,0.21,1.59
608,708,0.04,1.1,0.32,0.13,1.59
609,709,0.92,0.44,0.07,0.15,1.59
610,710,0.95,0.5,0,0.14,1.59
611,711,0.47,0.8,0.03,0.29,1.58
612,712,0.87,0.56,0,0.15,1.58
613,713,0.85,0.58,0,0.16,1.58
614,714,0.81,0.6,0.01,0.17,1.58
615,715,0.62,0.8,0.01,0.15,1.58
616,716,0.94,0.49,0,0.15,1.58
617,717,0.64,0.76,0,0.17,1.58
618,718,0.88,0.26,0.34,0.09,1.58
619,719,1.06,0.37,0,0.15,1.58
620,720,0.58,0.44,0.44,0.12,1.58
621,721,0.18,0.64,0.49,0.25,1.56
622,722,0.58,0.44,0.33,0.21,1.56
623,723,0.59,0.75,0.01,0.21,1.56
624,724,0.84,0.56,0,0.15,1.55
625,725,0.72,0.54,0.04,0.25,1.55
626,726,0.79,0.44,0.19,0.14,1.55
627,727,0.85,0.47,0.02,0.22,1.55
628,728,0.9,0.53,0,0.13,1.55
629,729,0.8,0.53,0,0.22,1.55
630,730,0.6,0.51,0.21,0.23,1.55
631,731,1.55,0,0,0,1.55
632,732,1.07,0.36,0,0.12,1.55
633,733,0.69,0.5,0.24,0.11,1.55
634,734,1.06,0.35,0.01,0.12,1.54
635,735,0.68,0.43,0.29,0.14,1.54
636,736,0.71,0.22,0.52,0.1,1.54
637,737,0.58,0.87,0,0.09,1.54
638,738,1.4,0.02,0.02,0.1,1.54
639,739,0.86,0.52,0.01,0.15,1.54
640,740,0.63,0.69,0,0.21,1.53
641,741,0.92,0.41,0,0.21,1.53
642,742,0.71,0.65,0.01,0.17,1.53
643,743,0.57,0.79,0,0.17,1.53
644,744,0.95,0.43,0,0.14,1.53
645,745,0.17,1.26,0,0.1,1.53
646,746,0.73,0.52,0.15,0.12,1.52
647,747,0.94,0.45,0,0.13,1.52
648,748,0.5,0.72,0.04,0.26,1.52
649,749,0.6,0.63,0.03,0.26,1.52
650,750,1.3,0.09,0,0.12,1.51
651,751,0.65,0.71,0,0.15,1.51
652,752,0.84,0.54,0,0.13,1.51
653,753,0.02,1.16,0,0.34,1.51
654,754,0,0,1.51,0,1.51
655,755,0.64,0.58,0.05,0.23,1.5
656,756,0.86,0.48,0,0.17,1.5
657,757,1.08,0.31,0,0.11,1.5
658,758,0.75,0.53,0.09,0.12,1.5
659,759,1.13,0.2,0,0.16,1.5
660,760,1.08,0.28,0,0.13,1.49
661,761,1,0.36,0,0.13,1.49
662,762,0.82,0.52,0.01,0.14,1.49
663,763,0.61,0.73,0,0.15,1.49
664,764,0.37,0.69,0.28,0.14,1.48
665,765,0.43,0.88,0,0.18,1.48
666,766,0.78,0.47,0.03,0.2,1.48
667,767,0.39,0.92,0,0.17,1.47
668,768,0.72,0.41,0.14,0.2,1.47
669,769,1.33,0.03,0.01,0.1,1.47
670,770,0.45,0.4,0.44,0.18,1.47
671,771,0.69,0.2,0.49,0.09,1.47
672,772,0.95,0.4,0,0.12,1.47
673,773,0.78,0.5,0.03,0.15,1.47
674,774,1.15,0.2,0,0.12,1.47
675,775,0.93,0.4,0.02,0.12,1.46
676,776,0.81,0.46,0.04,0.15,1.46
677,777,0.46,0.83,0,0.17,1.46
678,778,0.83,0.48,0.02,0.12,1.46
679,779,0.63,0.59,0.03,0.21,1.46
680,780,0.94,0.4,0,0.11,1.46
681,781,0.47,0.65,0.06,0.28,1.46
682,782,0.51,0.75,0.07,0.12,1.46
683,783,0.89,0.44,0,0.12,1.45
684,784,0.86,0.46,0,0.13,1.45
685,785,0.75,0.49,0.01,0.21,1.45
686,786,0,1.13,0,0.32,1.45
687,787,0.53,0.76,0,0.16,1.45
688,788,0.97,0.34,0,0.13,1.45
689,789,0.11,0.08,1.24,0.02,1.45
690,790,0.37,0.9,0,0.18,1.45
691,791,0.79,0.53,0,0.13,1.44
692,792,0.48,0.77,0,0.19,1.44
693,793,0.33,0.79,0.08,0.23,1.44
694,794,0.92,0.38,0,0.13,1.44
695,795,0.92,0.4,0,0.12,1.44
696,796,1.23,0.07,0.02,0.11,1.44
697,797,0.33,0.74,0.05,0.31,1.44
698,798,0.73,0.5,0,0.21,1.44
699,799,0.96,0.37,0,0.11,1.43
700,800,0.91,0.39,0,0.13,1.43
701,801,0.85,0.46,0,0.13,1.43
702,802,0.81,0.48,0,0.14,1.43
703,803,0.07,0.04,1.3,0.01,1.42
704,804,0.8,0.41,0.02,0.19,1.42
705,805,0.71,0.57,0,0.14,1.42
706,806,0.89,0.4,0,0.13,1.42
707,807,0,0.21,1.18,0.03,1.42
708,808,0.47,0.64,0.06,0.25,1.41
709,809,0.64,0.63,0,0.14,1.41
710,810,0.95,0.34,0,0.13,1.41
711,811,0.97,0.34,0,0.11,1.41
712,812,1.07,0.15,0,0.19,1.41
713,813,0.87,0.31,0.13,0.1,1.41
714,814,0.82,0.47,0,0.12,1.4
715,815,0.43,0.7,0.01,0.27,1.4
716,816,0.38,0.86,0,0.16,1.4
717,817,0.49,0.66,0.02,0.22,1.39
718,818,0.34,0.42,0.54,0.1,1.39
719,819,1.27,0.02,0,0.09,1.39
720,820,0.5,0.6,0.07,0.23,1.39
721,821,0.87,0.38,0,0.13,1.39
722,822,0.51,0.62,0,0.26,1.39
723,823,0.76,0.48,0.02,0.12,1.39
724,824,0.5,0.32,0.49,0.07,1.38
725,825,0.87,0.38,0.02,0.11,1.38
726,826,0.43,0.57,0.15,0.22,1.38
727,827,0.71,0.53,0,0.13,1.38
728,828,1.24,0.04,0,0.09,1.38
729,829,0.8,0.43,0.01,0.13,1.38
730,830,0.63,0.58,0,0.15,1.38
731,831,0.46,0.62,0.06,0.23,1.37
732,832,0.24,0.7,0.16,0.26,1.37
733,833,0.5,0.78,0.01,0.09,1.37
734,834,0.43,0.67,0.02,0.26,1.37
735,835,0.74,0.5,0.01,0.13,1.37
736,836,0.55,0.6,0,0.22,1.37
737,837,0.86,0.27,0.02,0.22,1.36
738,838,0.63,0.58,0.01,0.15,1.36
739,839,0.47,0.51,0.28,0.09,1.36
740,840,0.82,0.42,0,0.11,1.36
741,841,0.76,0.47,0,0.13,1.36
742,842,0.81,0.29,0.11,0.14,1.35
743,843,0.25,0.76,0.08,0.27,1.35
744,844,1.18,0.01,0.06,0.09,1.35
745,845,0.59,0.57,0.05,0.14,1.35
746,846,0.66,0.51,0.05,0.13,1.35
747,847,0.76,0.36,0.05,0.18,1.35
748,848,1,0.21,0,0.13,1.35
749,849,0.79,0.34,0.08,0.13,1.35
750,850,0.66,0.45,0.04,0.21,1.35
751,851,0.7,0.5,0.02,0.12,1.35
752,852,0.31,0.89,0.01,0.14,1.35
753,853,0.67,0.37,0.13,0.17,1.35
754,854,0.77,0.07,0.43,0.08,1.34
755,855,1.09,0.04,0.1,0.11,1.34
756,856,1.32,0.02,0,0,1.34
757,857,0.62,0.5,0.01,0.21,1.33
758,858,0.79,0.42,0,0.11,1.33
759,859,0.47,0.59,0.06,0.21,1.33
760,860,0.86,0.36,0,0.11,1.33
761,861,0.89,0.31,0.01,0.12,1.33
762,862,0.9,0.31,0,0.11,1.33
763,863,0.43,0.4,0.32,0.18,1.33
764,864,0.71,0.48,0,0.13,1.33
765,865,0.51,0.17,0.58,0.06,1.33
766,866,0.72,0.5,0.01,0.1,1.32
767,867,0.72,0.42,0,0.19,1.32
768,868,0.4,0.36,0.4,0.17,1.32
769,869,0.01,0.13,0,1.18,1.32
770,870,0.52,0.43,0.18,0.19,1.32
771,871,0.69,0.52,0,0.11,1.32
772,872,0.77,0.3,0.09,0.16,1.32
773,873,0.72,0.44,0.04,0.12,1.32
774,874,0.75,0.45,0,0.11,1.32
775,875,0.97,0.23,0,0.11,1.31
776,876,0.71,0.42,0.05,0.13,1.31
777,877,0.84,0.35,0,0.12,1.31
778,878,1.22,0,0,0.09,1.31
779,879,0.81,0.38,0,0.12,1.31
780,880,0.68,0.49,0,0.13,1.31
781,881,1.11,0.04,0.06,0.09,1.31
782,882,0.45,0.57,0.06,0.21,1.3
783,883,0.56,0.44,0.09,0.21,1.3
784,884,0.69,0.48,0,0.13,1.3
785,885,0.78,0.4,0,0.11,1.3
786,886,0.53,0.64,0.02,0.1,1.3
787,887,0.46,0.66,0.02,0.15,1.29
788,888,0.61,0.47,0.11,0.1,1.29
789,889,0.11,0.92,0,0.25,1.29
790,890,1,0.17,0.02,0.1,1.29
791,891,0.73,0.44,0,0.12,1.29
792,892,1.04,0.14,0,0.1,1.29
793,893,0.76,0.4,0,0.12,1.29
794,894,0.71,0.2,0.24,0.13,1.29
795,895,0.72,0.45,0.01,0.11,1.28
796,896,0.55,0.59,0,0.14,1.28
797,897,0.45,0.46,0.17,0.2,1.28
798,898,0.61,0.56,0,0.11,1.28
799,899,0.72,0.45,0,0.11,1.28
800,900,0.48,0.35,0.36,0.07,1.28
801,901,0.45,0.56,0.05,0.22,1.27
802,902,1.22,0.05,0,0,1.27
803,903,0.44,0.3,0.47,0.06,1.27
804,904,1,0.16,0,0.11,1.27
805,905,0.74,0.4,0,0.12,1.27
806,906,0.77,0.38,0,0.12,1.27
807,907,0.96,0.2,0,0.11,1.27
808,908,0.39,0.73,0,0.15,1.27
809,909,0,0,1.27,0,1.27
810,910,0.56,0.57,0,0.14,1.26
811,911,0.1,0.02,1.12,0.01,1.26
812,912,0,1.01,0,0.25,1.26
813,913,0.54,0.05,0.62,0.05,1.26
814,914,0.61,0.42,0.13,0.1,1.26
815,915,0.49,0.52,0.03,0.21,1.26
816,916,0,1.15,0,0.11,1.26
817,917,0.5,0.62,0,0.14,1.26
818,918,0.63,0.51,0,0.11,1.26
819,919,0.45,0.68,0,0.12,1.26
820,920,0.94,0.17,0.02,0.13,1.25
821,921,0.47,0.53,0.03,0.22,1.25
822,922,0.48,0.53,0.01,0.23,1.25
823,923,1.19,0.05,0,0,1.25
824,924,1.12,0.03,0,0.09,1.24
825,925,0.29,0.19,0.67,0.09,1.24
826,926,1.1,0.04,0,0.1,1.24
827,927,0.65,0.41,0,0.19,1.24
828,928,0.66,0.47,0,0.11,1.24
829,929,0.55,0.55,0,0.13,1.23
830,930,0.3,0.64,0.07,0.22,1.23
831,931,0.08,1.02,0,0.13,1.23
832,932,1,0.14,0,0.1,1.23
833,933,0.25,0.7,0.03,0.25,1.23
834,934,0.44,0.41,0.21,0.17,1.23
835,935,0.92,0.08,0,0.23,1.23
836,936,0.72,0.38,0,0.12,1.23
837,937,0.5,0.63,0,0.1,1.23
838,938,0.45,0.64,0,0.14,1.23
839,939,0.5,0.53,0,0.2,1.22
840,940,0.42,0.47,0.15,0.18,1.22
841,941,0.12,0.75,0.11,0.25,1.22
842,942,0.55,0.44,0.14,0.09,1.22
843,943,0.66,0.43,0,0.12,1.21
844,944,0.52,0.49,0,0.2,1.2
845,945,0.52,0.59,0,0.1,1.2
846,946,0.77,0.31,0,0.12,1.2
847,947,0.72,0.37,0.01,0.11,1.2
848,948,0.41,0.6,0,0.19,1.2
849,949,0.74,0.03,0.36,0.07,1.2
850,950,0.55,0.17,0.42,0.06,1.2
851,951,0.01,0.24,0.86,0.09,1.2
852,952,0.49,0.49,0,0.21,1.19
853,953,0.56,0.36,0.19,0.09,1.19
854,954,0.09,0.84,0.11,0.15,1.19
855,955,0.18,0.64,0.27,0.1,1.19
856,956,0.41,0.66,0,0.12,1.19
857,957,0.83,0.14,0,0.22,1.19
858,958,0.46,0.31,0.33,0.08,1.19
859,959,0.9,0.2,0,0.08,1.19
860,960,0.48,0.25,0.36,0.1,1.18
861,961,0.53,0.46,0.02,0.17,1.18
862,962,0.48,0.49,0.01,0.2,1.18
863,963,0.95,0.15,0,0.08,1.18
864,964,0.41,0.07,0.04,0.66,1.18
865,965,0.03,1.06,0,0.09,1.17
866,966,0.7,0.37,0,0.1,1.17
867,967,0.74,0.26,0.02,0.15,1.17
868,968,0.6,0.31,0.15,0.11,1.17
869,969,0.54,0.49,0.01,0.12,1.17
870,970,0.58,0.47,0.01,0.1,1.17
871,971,0.32,0.64,0.04,0.18,1.17
872,972,0,0.95,0,0.22,1.17
873,973,0.51,0.51,0.01,0.13,1.17
874,974,0.82,0.23,0,0.11,1.17
875,975,0.43,0.52,0.02,0.2,1.16
876,976,0.78,0.28,0,0.1,1.16
877,977,0.58,0.45,0,0.14,1.16
878,978,0.45,0.58,0,0.13,1.16
879,979,0.66,0.39,0,0.11,1.16
880,980,0.54,0.51,0,0.12,1.16
881,981,0.52,0.38,0.09,0.17,1.16
882,982,0.51,0.54,0,0.1,1.16
883,983,0,1.14,0,0.01,1.15
884,984,0.52,0.46,0,0.17,1.15
885,985,0.57,0.33,0.09,0.16,1.15
886,986,0.44,0.46,0.06,0.18,1.15
887,987,0.69,0.35,0.01,0.11,1.15
888,988,0,1.12,0,0.03,1.15
889,989,0.5,0.52,0,0.13,1.15
890,990,0.75,0.22,0.05,0.12,1.15
891,991,0.45,0.51,0,0.19,1.15
892,992,0.47,0.26,0.35,0.07,1.14
893,993,0.31,0.03,0.76,0.04,1.14
894,994,0.31,0.59,0.02,0.22,1.14
895,995,0.26,0.75,0,0.14,1.14
896,996,0.65,0.37,0,0.11,1.14
897,997,0.5,0.41,0.06,0.16,1.13
898,998,0.61,0.43,0,0.09,1.13
899,999,0.33,0.37,0.37,0.06,1.13
900,1000,0.38,0.56,0,0.19,1.13
901,1001,0.64,0.39,0,0.1,1.13
902,1002,0.34,0.56,0.04,0.19,1.13
903,1003,0.21,0.21,0.62,0.08,1.13
904,1004,0.67,0.3,0,0.15,1.13
905,1005,0.72,0.3,0.01,0.09,1.12
906,1006,0.63,0.37,0.02,0.1,1.12
907,1007,0.36,0.33,0.28,0.15,1.12
908,1008,0.5,0.37,0.1,0.16,1.12
909,1009,0.84,0.2,0.01,0.08,1.12
910,1010,0.62,0.4,0,0.1,1.12
911,1011,0,1.12,0,0,1.12
912,1012,0.32,0.58,0.04,0.17,1.11
913,1013,0.31,0.57,0.03,0.2,1.11
914,1014,0.62,0.4,0,0.08,1.11
915,1015,0.54,0.46,0,0.12,1.11
916,1016,0.45,0.31,0.29,0.06,1.11
917,1017,0.51,0.42,0,0.17,1.11
918,1018,0.53,0.4,0,0.17,1.1
919,1019,0.45,0.53,0.01,0.12,1.1
920,1020,0.52,0.33,0.17,0.08,1.1
921,1021,0.36,0.53,0,0.21,1.1
922,1022,0.47,0.52,0,0.12,1.1
923,1023,0.44,0.46,0.01,0.18,1.1
924,1024,0.92,0.09,0,0.09,1.1
925,1025,0.31,0.22,0.45,0.12,1.1
926,1026,0.63,0.36,0,0.1,1.09
927,1027,0.82,0.17,0.01,0.09,1.09
928,1028,0.29,0.52,0.08,0.2,1.09
929,1029,0.96,0.04,0,0.08,1.09
930,1030,0.01,0.97,0,0.11,1.09
931,1031,0.61,0.37,0,0.11,1.09
932,1032,0.64,0.28,0.04,0.13,1.09
933,1033,0.44,0.54,0,0.11,1.09
934,1034,0.35,0.52,0,0.22,1.09
935,1035,0.44,0.47,0.09,0.09,1.09
936,1036,0.74,0.26,0,0.09,1.09
937,1037,0.47,0.41,0.03,0.18,1.08
938,1038,0.36,0.64,0,0.08,1.08
939,1039,0.87,0.12,0,0.09,1.08
940,1040,0.55,0.43,0,0.11,1.08
941,1041,0.48,0.32,0.2,0.09,1.08
942,1042,1.02,0,0,0.06,1.08
943,1043,0.26,0.69,0,0.12,1.08
944,1044,0.28,0.59,0,0.22,1.08
945,1045,0.53,0.43,0.01,0.11,1.08
946,1046,0.27,0.59,0.01,0.21,1.08
947,1047,0.47,0.4,0.13,0.08,1.08
948,1048,0.67,0.3,0,0.11,1.08
949,1049,0.49,0.35,0.09,0.16,1.08
950,1050,0.79,0.18,0.03,0.07,1.08
951,1051,1.01,0,0,0.06,1.07
952,1052,0.65,0.32,0,0.1,1.07
953,1053,0.57,0.39,0.02,0.09,1.07
954,1054,0.53,0.4,0.03,0.11,1.07
955,1055,0,0.98,0,0.09,1.07
956,1056,0.08,0.9,0.04,0.05,1.07
957,1057,0.72,0.06,0.21,0.07,1.07
958,1058,0.43,0.44,0,0.2,1.07
959,1059,0.12,0.64,0.05,0.25,1.07
960,1060,0.67,0.3,0,0.1,1.07
961,1061,0.54,0.42,0,0.1,1.07
962,1062,0.55,0.4,0,0.11,1.06
963,1063,0.23,0.74,0,0.1,1.06
964,1064,0.67,0.29,0.01,0.1,1.06
965,1065,0.16,0.67,0,0.23,1.06
966,1066,0.96,0.02,0.01,0.08,1.06
967,1067,0.28,0.65,0,0.13,1.06
968,1068,0.31,0.5,0.05,0.19,1.06
969,1069,0.65,0.3,0.01,0.1,1.06
970,1070,0.44,0.44,0,0.18,1.06
971,1071,0.56,0.4,0,0.11,1.06
972,1072,0.97,0.01,0,0.08,1.06
973,1073,1.03,0.02,0,0,1.06
974,1074,0.39,0.41,0.1,0.16,1.06
975,1075,0.23,0.59,0.03,0.22,1.06
976,1076,0.49,0.39,0,0.17,1.06
977,1077,0.32,0.06,0.64,0.04,1.06
978,1078,0.58,0.38,0,0.09,1.05
979,1079,0.42,0.54,0,0.08,1.05
980,1080,0.41,0.47,0,0.18,1.05
981,1081,0.27,0.66,0,0.12,1.05
982,1082,0.55,0.34,0.03,0.13,1.05
983,1083,0.3,0.48,0.12,0.15,1.05
984,1084,0.45,0.49,0,0.11,1.05
985,1085,0.56,0.38,0.01,0.11,1.05
986,1086,0.44,0.49,0,0.11,1.05
987,1087,0.62,0.32,0,0.1,1.05
988,1088,0.58,0.06,0.37,0.04,1.05
989,1089,0.54,0.4,0,0.11,1.05
990,1090,0.46,0.47,0,0.11,1.04
991,1091,0.33,0.37,0.26,0.09,1.04
992,1092,0.58,0.37,0,0.09,1.04
993,1093,0.57,0.35,0.02,0.1,1.04
994,1094,0.59,0.35,0.01,0.09,1.04
995,1095,0.62,0.33,0,0.09,1.04
996,1096,0.17,0.69,0.02,0.15,1.04
997,1097,0.52,0.06,0.41,0.05,1.04
998,1098,0.61,0.34,0,0.09,1.04
999,1099,0.68,0.27,0,0.09,1.04
1000,1100,0.34,0.48,0.02,0.19,1.04
1001,1101,0.46,0.4,0.01,0.17,1.04
1002,1102,0.56,0.33,0.01,0.14,1.03
1003,1103,0.94,0.02,0,0.08,1.03
1004,1104,0.33,0.51,0.01,0.18,1.03
1005,1105,0.72,0.23,0,0.08,1.03
1006,1106,0.45,0.47,0,0.11,1.03
1007,1107,0.96,0.07,0,0,1.03
1008,1108,0.94,0.01,0,0.08,1.03
1009,1109,0.61,0.32,0.01,0.08,1.02
1010,1110,0.32,0.59,0.01,0.11,1.02
1011,1111,0.45,0.46,0,0.11,1.02
1012,1112,0.87,0.05,0.02,0.08,1.02
1013,1113,0.53,0.36,0.05,0.08,1.02
1014,1114,0.51,0.4,0,0.11,1.02
1015,1115,0.28,0.21,0.45,0.08,1.02
1016,1116,0.51,0.4,0,0.11,1.02
1017,1117,0.69,0.04,0.22,0.06,1.02
1018,1118,0.44,0.4,0,0.17,1.02
1019,1119,0.34,0.28,0.1,0.3,1.01
1020,1120,0.54,0.35,0.02,0.1,1.01
1021,1121,0.44,0.46,0.01,0.09,1.01
1022,1122,0.65,0.22,0.05,0.1,1.01
1023,1123,0,0.93,0,0.08,1.01
1024,1124,0.48,0.44,0,0.09,1.01
1025,1125,0,0,1.01,0,1.01
1026,1126,0.33,0.48,0.02,0.18,1.01
1027,1127,0.27,0.53,0,0.2,1.01
1028,1128,0.21,0.61,0,0.18,1.01
1029,1129,0.93,0,0,0.07,1
1030,1130,0.13,0.76,0.03,0.09,1
1031,1131,0.49,0.33,0.02,0.15,1
1032,1132,0.72,0.21,0,0.07,1
1033,1133,0.08,0.9,0.02,0,1
1034,1134,0.86,0.04,0.01,0.08,1
1035,1135,0.51,0.27,0.05,0.15,1
1036,1136,0.44,0.38,0,0.17,1
1037,1137,0.89,0.04,0,0.06,1
1038,1138,0.48,0.35,0,0.16,1
1039,1139,0.64,0.28,0,0.08,1
1040,1140,0.17,0.78,0,0.04,1
1041,1141,0.64,0.28,0,0.08,0.99
1042,1142,0.49,0.07,0.39,0.05,0.99
1043,1143,0.59,0.31,0,0.1,0.99
1044,1144,0.51,0.39,0,0.09,0.99
1045,1145,0.57,0.34,0.01,0.08,0.99
1046,1146,0.94,0,0,0.06,0.99
1047,1147,0.36,0.46,0,0.17,0.99
1048,1148,0.6,0.3,0,0.09,0.99
1049,1149,0.61,0.3,0,0.09,0.99
1050,1150,0.35,0.52,0.04,0.09,0.99
1051,1151,0.88,0.05,0,0.07,0.99
1052,1152,0.73,0.15,0,0.11,0.99
1053,1153,0.38,0.5,0,0.11,0.99
1054,1154,0.23,0.65,0,0.11,0.99
1055,1155,0,0.8,0,0.18,0.99
1056,1156,0.02,0.88,0,0.08,0.99
1057,1157,0.85,0.05,0,0.08,0.98
1058,1158,0.21,0.62,0,0.14,0.98
1059,1159,0.49,0.26,0.16,0.08,0.98
1060,1160,0.72,0.19,0,0.07,0.98
1061,1161,0.36,0.46,0,0.17,0.98
1062,1162,0.56,0.1,0.27,0.05,0.98
1063,1163,0.42,0.38,0,0.17,0.98
1064,1164,0.24,0.54,0.01,0.18,0.98
1065,1165,0.38,0.39,0.06,0.15,0.98
1066,1166,0.45,0.44,0,0.08,0.98
1067,1167,0,0.92,0,0.05,0.98
1068,1168,0.34,0.41,0.06,0.18,0.98
1069,1169,0.03,0.43,0.51,0.01,0.98
1070,1170,0.82,0.05,0,0.1,0.98
1071,1171,0.62,0.27,0,0.09,0.98
1072,1172,0.09,0.02,0.86,0.01,0.98
1073,1173,0.37,0.32,0.15,0.14,0.97
1074,1174,0.89,0.01,0,0.08,0.97
1075,1175,0.5,0.37,0,0.1,0.97
1076,1176,0.4,0.44,0,0.13,0.97
1077,1177,0.88,0.02,0,0.08,0.97
1078,1178,0.15,0.14,0.63,0.05,0.97
1079,1179,0.53,0.35,0,0.1,0.97
1080,1180,0.56,0.33,0,0.08,0.97
1081,1181,0.77,0.1,0,0.1,0.97
1082,1182,0.52,0.37,0,0.08,0.97
1083,1183,0.36,0.45,0,0.16,0.97
1084,1184,0.82,0.07,0,0.07,0.96
1085,1185,0.5,0.28,0.04,0.14,0.96
1086,1186,0.72,0.17,0,0.07,0.96
1087,1187,0,0,0.96,0,0.96
1088,1188,0.37,0.49,0,0.1,0.96
1089,1189,0.54,0.33,0,0.09,0.96
1090,1190,0.29,0.34,0.2,0.13,0.96
1091,1191,0,0,0.96,0,0.96
1092,1192,0.3,0.54,0,0.11,0.96
1093,1193,0.41,0.33,0.09,0.12,0.96
1094,1194,0.39,0,0.53,0.03,0.96
1095,1195,0.25,0.56,0,0.15,0.96
1096,1196,0.4,0.36,0.13,0.07,0.96
1097,1197,0.32,0.33,0.15,0.15,0.96
1098,1198,0.47,0.4,0,0.08,0.95
1099,1199,0.57,0.3,0,0.08,0.95
1100,1200,0.65,0.22,0,0.09,0.95
1101,1201,0.27,0.51,0,0.17,0.95
1102,1202,0.46,0.39,0,0.1,0.95
1103,1203,0.54,0.28,0,0.13,0.95
1104,1204,0.39,0.4,0,0.16,0.95
1105,1205,0.41,0.43,0,0.1,0.95
1106,1206,0.35,0.41,0.05,0.15,0.95
1107,1207,0.51,0.31,0.01,0.13,0.95
1108,1208,0.62,0.24,0,0.08,0.95
1109,1209,0.7,0.17,0,0.08,0.95
1110,1210,0.48,0.38,0,0.08,0.95
1111,1211,0.24,0.43,0.18,0.09,0.95
1112,1212,0.27,0.5,0,0.17,0.94
1113,1213,0.48,0.27,0.13,0.07,0.94
1114,1214,0.69,0.17,0,0.08,0.94
1115,1215,0.83,0.04,0,0.07,0.94
1116,1216,0.28,0.53,0,0.13,0.94
1117,1217,0.26,0.29,0.33,0.05,0.94
1118,1218,0.48,0.36,0.02,0.08,0.94
1119,1219,0.51,0.26,0.09,0.08,0.94
1120,1220,0.87,0,0,0.07,0.94
1121,1221,0.48,0.3,0.08,0.08,0.94
1122,1222,0.36,0.45,0.02,0.1,0.93
1123,1223,0.78,0.09,0,0.06,0.93
1124,1224,0.16,0.58,0,0.2,0.93
1125,1225,0.42,0.41,0,0.11,0.93
1126,1226,0.29,0.52,0.02,0.11,0.93
1127,1227,0.33,0.16,0.36,0.08,0.93
1128,1228,0.35,0.42,0.02,0.14,0.93
1129,1229,0.5,0.32,0.02,0.1,0.93
1130,1230,0.34,0.44,0,0.15,0.93
1131,1231,0.85,0.01,0,0.07,0.93
1132,1232,0.54,0.31,0,0.08,0.93
1133,1233,0.44,0.34,0,0.15,0.93
1134,1234,0,0,0.93,0,0.93
1135,1235,0.47,0.22,0.16,0.07,0.93
1136,1236,0.3,0.33,0.21,0.08,0.92
1137,1237,0.86,0,0,0.06,0.92
1138,1238,0.17,0.65,0,0.1,0.92
1139,1239,0.52,0.28,0,0.12,0.92
1140,1240,0.58,0.26,0,0.08,0.92
1141,1241,0.63,0.2,0.02,0.07,0.92
1142,1242,0.87,0,0,0.05,0.92
1143,1243,0.5,0.32,0,0.09,0.92
1144,1244,0.01,0.83,0,0.08,0.92
1145,1245,0.16,0.2,0.53,0.03,0.92
1146,1246,0.51,0.33,0.01,0.08,0.92
1147,1247,0.37,0.39,0,0.15,0.92
1148,1248,0.25,0.14,0.46,0.06,0.92
1149,1249,0.26,0.39,0.12,0.14,0.92
1150,1250,0.86,0,0,0.06,0.92
1151,1251,0.45,0.27,0.11,0.09,0.92
1152,1252,0.67,0.08,0,0.17,0.92
1153,1253,0.23,0.46,0.05,0.17,0.92
1154,1254,0.32,0.4,0.04,0.15,0.91
1155,1255,0.85,0,0,0.07,0.91
1156,1256,0.32,0.43,0,0.16,0.91
1157,1257,0.41,0.17,0.29,0.05,0.91
1158,1258,0.58,0.24,0.01,0.09,0.91
1159,1259,0.47,0.3,0,0.13,0.91
1160,1260,0.52,0.26,0,0.12,0.91
1161,1261,0.46,0.38,0,0.08,0.91
1162,1262,0.68,0.15,0,0.08,0.91
1163,1263,0.57,0.26,0,0.08,0.91
1164,1264,0.42,0.34,0,0.14,0.91
1165,1265,0.55,0.28,0,0.07,0.91
1166,1266,0.38,0.37,0,0.15,0.91
1167,1267,0.13,0,0.77,0.01,0.9
1168,1268,0.66,0.12,0.04,0.08,0.9
1169,1269,0.28,0.48,0,0.14,0.9
1170,1270,0.38,0.29,0.15,0.08,0.9
1171,1271,0.3,0.49,0,0.1,0.9
1172,1272,0.26,0.43,0.03,0.18,0.9
1173,1273,0.52,0.26,0,0.12,0.9
1174,1274,0.51,0.29,0,0.09,0.9
1175,1275,0.42,0.37,0.01,0.1,0.9
1176,1276,0.32,0.48,0,0.09,0.9
1177,1277,0.42,0.33,0,0.14,0.9
1178,1278,0.29,0.52,0,0.09,0.9
1179,1279,0.84,0,0,0.06,0.9
1180,1280,0.42,0.32,0.01,0.15,0.9
1181,1281,0.73,0.1,0,0.06,0.9
1182,1282,0.35,0.38,0.01,0.16,0.89
1183,1283,0.82,0.01,0,0.07,0.89
1184,1284,0.32,0.42,0.01,0.14,0.89
1185,1285,0.51,0.29,0.01,0.09,0.89
1186,1286,0.6,0.19,0,0.1,0.89
1187,1287,0.36,0.43,0,0.1,0.89
1188,1288,0.15,0.63,0,0.11,0.89
1189,1289,0.28,0.47,0,0.14,0.89
1190,1290,0.42,0.36,0.04,0.07,0.89
1191,1291,0.18,0.59,0.01,0.1,0.89
